status,mask_path,cell_type
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-303.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-304.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-305.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-306.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-307.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-308.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-309.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-310.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-311.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-312.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-313.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-314.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-315.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-316.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-317.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-318.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-319.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-320.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-321.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-322.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-323.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-324.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-325.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-326.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-327.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-328.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-329.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-330.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-331.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-332.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-333.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-334.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-335.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-336.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-337.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-338.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-339.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-340.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-341.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-342.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-343.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-344.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-345.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-346.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-347.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-348.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-349.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-350.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-351.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-352.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-353.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-354.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-355.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-356.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-357.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-358.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-359.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-360.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-361.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-362.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-363.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-364.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-365.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-366.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-367.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-368.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-369.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-370.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-371.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-372.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-373.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-374.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-375.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-376.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-377.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-378.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-379.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-380.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-381.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-382.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-383.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-384.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-385.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-386.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-387.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-388.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-389.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-390.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-391.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-392.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-393.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-394.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-395.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-396.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-397.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-398.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-399.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-400.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-401.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-402.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-403.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-404.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-405.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-406.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-407.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-408.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-409.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-410.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-411.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-412.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-413.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-414.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-415.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-416.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-417.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-418.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-419.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-420.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-421.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-422.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-423.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-424.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-425.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-426.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-427.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-428.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-429.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-430.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-431.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-432.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-433.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-434.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-435.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-436.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-437.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-438.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-439.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-440.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-441.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-442.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-443.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-444.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-445.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-446.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-447.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-448.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-449.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-450.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-451.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-452.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-453.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-454.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-455.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-456.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-457.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-458.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-459.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-460.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-461.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-462.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-463.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-464.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-465.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-466.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-467.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-468.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-469.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-470.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-471.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-472.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-473.jpg,early_pre_b
OK,/mnt2/anita/TechBio/classified/PKG - AML-Cytomorphology_LMU/for_fang/task_combine/early_pre_b/WBC-Malignant-Early-474.jpg,early_pre_b
